# PXXX[5:13]/(PXXX[1:4]+PXXX[14:27])
"country_name","country_code","variant","2010-2015","2015-2020","2020-2025","2025-2030","2030-2035","2035-2040","2040-2045","2045-2050","2050-2055","2055-2060","2060-2065","2065-2070","2070-2075","2075-2080","2080-2085","2085-2090","2090-2095","2095-2100"
"WORLD",900,"median",1.36007212091232,1.34838878295889,1.33791044050163,1.32560953237324,1.31209636966261,1.29803234410583,1.28581904263282,1.25828653864873,1.21871239717792,1.19555657520082,1.18954530370405,1.18271493947838,1.16863262151386,1.14632071443889,1.128375195151,1.11504623287259,1.10440526102629,1.09527484187725
"WORLD",900,"lower 80",1.36007212091232,1.33861838845796,1.31726145974896,1.29432169695258,1.27179121874158,1.25543296879014,1.23882869486625,1.21244907328429,1.17363582308052,1.1518574638565,1.14519365302321,1.14162112651761,1.12786089174052,1.105114289406,1.08498705274046,1.07207255079653,1.06175887461092,1.05453088296826
"WORLD",900,"upper 80",1.36007212091232,1.35851257026105,1.3578897830073,1.35753739704017,1.35749131327274,1.34824638940331,1.33941411631818,1.31149124137442,1.26794478012768,1.24380423185735,1.23566791977235,1.22845823657799,1.21518239628465,1.19508286693188,1.17364214404495,1.16083039356917,1.14699354058355,1.13797360438964
"WORLD",900,"lower 95",1.36007212091232,1.33237151543474,1.30535337211874,1.27810457864906,1.25263093648717,1.2335485306891,1.21803629238743,1.18852306399202,1.1482438349692,1.12837709440264,1.12199921127096,1.11835636027606,1.10409960426391,1.08274814994608,1.06284232861986,1.04870641591905,1.03764468262676,1.02753704925444
"WORLD",900,"upper 95",1.36007212091232,1.3635645454562,1.36798659568585,1.37587050963323,1.3854790833057,1.37821575597206,1.36627849504634,1.34129950435471,1.30222848005613,1.27235391332692,1.26083176483592,1.25174889394927,1.23864908277756,1.21670208965105,1.20002156761884,1.18929858285793,1.17630418995107,1.16627975060357
"AFRICA",903,"median",0.82611207502539,0.849024930438579,0.881645744839986,0.927417013055897,0.983605455552275,1.03327343531336,1.07514550584549,1.10917955523035,1.1421199860382,1.17616960566897,1.20680034033979,1.22782772241182,1.2404175263588,1.2424431073535,1.24404680566656,1.24175736267797,1.23797144972007,1.23137303547827
"AFRICA",903,"lower 80",0.82611207502539,0.843727200196147,0.870103843343273,0.906208002760448,0.950354160083939,0.986903326835883,1.02018050760948,1.04887690408356,1.07343202275512,1.09870095845887,1.12465196813837,1.14326025935105,1.1571467818607,1.15597824914076,1.15492865707367,1.1543613195581,1.15032016099927,1.14517624185979
"AFRICA",903,"upper 80",0.82611207502539,0.854041413021307,0.894401706617061,0.950502804698883,1.01921750898811,1.08340375384776,1.13519505906199,1.17973538331338,1.22332603466861,1.26477434294785,1.29764615091598,1.32765259958334,1.34020173096468,1.33896077762716,1.33614105617371,1.32904219521206,1.32345257789504,1.31106034926445
"AFRICA",903,"lower 95",0.82611207502539,0.84099607686716,0.864248574733027,0.895703307204894,0.93407890579137,0.969470210757976,0.997498887514779,1.01799699975282,1.03919769694295,1.06648426284852,1.08770278638245,1.10497190339646,1.11113650581044,1.11678565496247,1.11747743278722,1.11136768825408,1.10421633563765,1.10499935158316
"AFRICA",903,"upper 95",0.82611207502539,0.856762724615488,0.901858156654627,0.96308835850985,1.04176559651795,1.1135032548572,1.17401630791573,1.22387266007466,1.27033338721693,1.31349136134883,1.35484387357105,1.37774018488163,1.38788894409444,1.381710805082,1.37762647718074,1.37731113140803,1.36055879784175,1.34955783284752
"LATIN AMERICA AND THE CARIBBEAN",904,"median",1.37381427339898,1.43807009609442,1.47859591325569,1.47655324242905,1.46443438939163,1.44072030749017,1.39953627249291,1.3391148908067,1.27655717225388,1.21471120022099,1.15055199300745,1.09206500435119,1.05072674579231,1.01478276091032,0.982976651904792,0.955639826525317,0.935354997820035,0.920774054524815
"LATIN AMERICA AND THE CARIBBEAN",904,"lower 80",1.37381427339898,1.42051266614575,1.44124386723371,1.41889891864108,1.38509219557848,1.35395729140549,1.31177153332318,1.25970080539678,1.20416880141045,1.15191759453191,1.09890176156506,1.05089547310322,1.00778953337357,0.958415452218693,0.917454258556085,0.888492706612682,0.868803622843964,0.8524432101709
"LATIN AMERICA AND THE CARIBBEAN",904,"upper 80",1.37381427339898,1.45501906649054,1.51971511213344,1.54390406124235,1.56294798570421,1.550624500733,1.50369121130425,1.43088458809591,1.36049598400213,1.28775170308366,1.21029308943058,1.15035436915476,1.10582489246907,1.07354249898814,1.04397518087089,1.01567149136959,0.99469015814006,0.977248613692892
"LATIN AMERICA AND THE CARIBBEAN",904,"lower 95",1.37381427339898,1.41126926801295,1.42055170973535,1.38787581019364,1.34612620708275,1.30441589262983,1.26631476774812,1.21350097958014,1.16448148706527,1.1173274219348,1.07175642072686,1.03029450509069,0.984370732952493,0.929658182587228,0.884751044106606,0.847846352843772,0.821180074571517,0.805809552416312
"LATIN AMERICA AND THE CARIBBEAN",904,"upper 95",1.37381427339898,1.46377414685019,1.53820521310839,1.57577854233348,1.60783471107408,1.59880757779984,1.56764497706551,1.49161707958833,1.4055202876239,1.33064937214083,1.25083834113818,1.18766994883292,1.14241807027169,1.1104568681911,1.07693576786015,1.0471831011782,1.02741766746455,1.00681849325345
"NORTHERN AMERICA",905,"median",1.50270475669252,1.41004115174117,1.30255576262814,1.22076953721402,1.18162472866008,1.16257157216177,1.16343221246467,1.1427617302835,1.12213871464372,1.08316400810461,1.06874670803942,1.05430156286416,1.03851500979052,1.03113572832554,1.02129107168181,1.00793556410683,0.99638258663983,0.985690238115365
