# PXXX[5:13]/PXXX[14:27]
"country_name","country_code","variant","2010-2015","2015-2020","2020-2025","2025-2030","2030-2035","2035-2040","2040-2045","2045-2050","2050-2055","2055-2060","2060-2065","2065-2070","2070-2075","2075-2080","2080-2085","2085-2090","2090-2095","2095-2100"
"WORLD",900,"median",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,4.01877601443127,3.79348083675383,3.54731482140727,3.27240992256726,3.12092788547843,3.04885265667352,2.98723040625399,2.90692878091717,2.82564776624135,2.75844847744253,2.70475972002839,2.66917776539961,2.63405411351247
"WORLD",900,"lower 80",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,3.99864754288151,3.75566967539132,3.49249708978216,3.20090302529921,3.03271904905372,2.93571908127306,2.84748596201498,2.7440324131498,2.63389977741145,2.54518202877485,2.48163928554742,2.43316695121526,2.40164280230821
"WORLD",900,"upper 80",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,4.03545992896145,3.82825256663303,3.60162100216436,3.34925226117164,3.21822801097598,3.16845153952491,3.13736297222667,3.08429312590557,3.02914309654587,2.97621935421794,2.9417586732396,2.91816374385708,2.88417843816926
"WORLD",900,"lower 95",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,3.99197716106944,3.73927095107512,3.46503413162535,3.16335144561025,2.98402634521928,2.87871953817655,2.77626162182602,2.65945847886964,2.54027136896639,2.44742956647923,2.37241525620008,2.32005988654743,2.27686769002187
"WORLD",900,"upper 95",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,4.043222067506,3.84753382250624,3.63114106622711,3.38117032929749,3.26391626736649,3.22172508723359,3.20313237111206,3.17009124116049,3.14152736525135,3.11763477551416,3.08252806829521,3.07735526703003,3.05932064194854
"AFRICA",903,"median",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.2154933148407,9.35633184933735,8.47887520118308,7.7532299501869,7.1819275191528,6.65642202614509,6.13653125254084,5.60900150173503,5.08991470142571,4.68495932993105,4.36164256742494,4.08314345373886,3.84324948255169
"AFRICA",903,"lower 80",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.1760398211266,9.27726797000923,8.35993792805762,7.59632230375011,6.97812311710927,6.41774693336714,5.84978832520174,5.2771750168339,4.72887977346827,4.29775581590084,3.95592261551305,3.68208403617908,3.43557900690182
"AFRICA",903,"upper 80",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.2551228284528,9.43612963469018,8.60793956420782,7.92904641273949,7.40160051729026,6.93097923962317,6.45432288055225,5.98440245241212,5.51580054464542,5.12650818406673,4.82001409672276,4.55956006635635,4.31258076183471
"AFRICA",903,"lower 95",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.1560144235718,9.23779176497376,8.29702132283735,7.50049918737305,6.86670180232885,6.27338281998069,5.67961991174592,5.0834452452829,4.51138407031103,4.09578816040773,3.73900023794736,3.47719811420944,3.2244194466301
"AFRICA",903,"upper 95",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.2805127626181,9.48489218276157,8.66849576789069,8.01440394295279,7.51324898063798,7.06667513549887,6.63257784430864,6.16178176292429,5.70213645743105,5.31564161395456,5.03701299349023,4.78493006448519,4.54280007443637
"LATIN AMERICA AND THE CARIBBEAN",904,"median",7.61928356242121,6.69106321288981,5.82698366467603,5.01080795327846,4.36131576376876,3.81876315387301,3.34881024282716,2.94609833773946,2.61994484997444,2.36207305744602,2.15592602308208,2.00428609611622,1.90233689172874,1.82338133677067,1.76377149393097,1.72449106044168,1.71781653674949,1.71829985522069
"LATIN AMERICA AND THE CARIBBEAN",904,"lower 80",7.61928356242121,6.69106321288981,5.82698366467603,5.01080795327846,4.36131576376876,3.79270060164858,3.2958344649266,2.86910689639251,2.51106057015936,2.23182070241759,1.99970235918691,1.8187594135761,1.68445944503943,1.56572358916285,1.49286484597529,1.42934147502219,1.40676649044968,1.38839051644729
"LATIN AMERICA AND THE CARIBBEAN",904,"upper 80",7.61928356242121,6.69106321288981,5.82698366467603,5.01080795327846,4.36131576376876,3.84804130332173,3.40775301333907,3.03562986628518,2.73523937654153,2.50251899219402,2.32548549614307,2.21751445991441,2.15759892383401,2.12032255246533,2.0863162942344,2.06680016253217,2.07451795362539,2.0963566096203
"LATIN AMERICA AND THE CARIBBEAN",904,"lower 95",7.61928356242121,6.69106321288981,5.82698366467603,5.01080795327846,4.36131576376876,3.7779393580797,3.26775574045218,2.82919897983226,2.46763311683351,2.17537344494873,1.92317685678479,1.73176364860597,1.58351789763359,1.44377482685085,1.35038619996183,1.28719369732728,1.25112580464515,1.23938524401978
"LATIN AMERICA AND THE CARIBBEAN",904,"upper 95",7.61928356242121,6.69106321288981,5.82698366467603,5.01080795327846,4.36131576376876,3.86247278428592,3.44009314082617,3.07663112363984,2.7949549580718,2.57885669851798,2.40904718871351,2.31163528359333,2.28085260869533,2.27723849180415,2.25441445417879,2.25705785858477,2.2732184383286,2.29764722151417
"NORTHERN AMERICA",905,"median",4.03865265607247,3.48732205432626,3.00676682526914,2.69046887597191,2.54048148479193,2.49611834527085,2.49249805689061,2.46742155212599,2.4071275467718,2.31689518266255,2.26872155657029,2.24305374026422,2.23174605488928,2.2717168318606,2.29897060313703,2.31696324237326,2.32857922774814,2.34188450501106
