# PXXX[5:13]/PXXX[14:27]
"country_name","country_code","variant","2010-2015","2015-2020","2020-2025","2025-2030","2030-2035","2035-2040","2040-2045","2045-2050","2050-2055","2055-2060","2060-2065","2065-2070","2070-2075","2075-2080","2080-2085","2085-2090","2090-2095","2095-2100"
"WORLD",900,"median",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,4.01745736715466,3.78817485044186,3.53971289827651,3.26039091526848,3.10567398825502,3.02758379133187,2.9587652396535,2.87152437098181,2.77488020377142,2.70030855726302,2.64760675689799,2.61042793283511,2.57021394576325
"WORLD",900,"lower 80",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,3.99811280876128,3.75164383944374,3.4874024548474,3.19192492657012,3.01770781269798,2.91672237370059,2.82302428975739,2.71271916250491,2.59822723539423,2.50556632689723,2.44274148855775,2.38810099893971,2.34245611653092
"WORLD",900,"upper 80",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,4.03610802209784,3.82480389469198,3.59497962621905,3.33598250999427,3.1957265290727,3.14802592439538,3.10371739516576,3.04888249001398,2.98939403167585,2.91528075357248,2.87686529839896,2.83112910417584,2.81306816808885
"WORLD",900,"lower 95",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,3.98840352870874,3.73420843056152,3.46008895654933,3.15850662176343,2.97558908052246,2.86357997933184,2.76141726584516,2.63760759144122,2.50977061597562,2.41269350185562,2.34811941806873,2.30357267884041,2.24974950008741
"WORLD",900,"upper 95",6.94096803334308,6.12652709740709,5.48522397181093,4.88081352949153,4.37586084114227,4.04502507392132,3.84413003452791,3.62488587312913,3.36881974679878,3.24469744789969,3.21291981003965,3.19351791874365,3.14737844665689,3.10554373867824,3.06872207963989,3.03282676061925,2.99341653812481,2.96483841450361
"AFRICA",903,"median",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.2171757091855,9.35340176430096,8.47587835469571,7.75360270106996,7.17871706467164,6.66400958315502,6.1340861310165,5.60729197767175,5.09156832364733,4.67503510830245,4.34710528377433,4.07094405478833,3.81922864174984
"AFRICA",903,"lower 80",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.1770274412966,9.2754959601744,8.35383068097035,7.58233689323699,6.95992201682994,6.39135546848527,5.82225836016295,5.2525238595141,4.71665832187233,4.29734660384936,3.95748332931103,3.66948977699986,3.43673307060963
"AFRICA",903,"upper 80",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.2576829990011,9.43537764496855,8.59438734228184,7.90979340554406,7.37558349778833,6.90410738882281,6.42229275756643,5.94390508792813,5.46333782946996,5.08969046123094,4.79311574796534,4.52640150308747,4.27987402246356
"AFRICA",903,"lower 95",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.1537469574897,9.23261507891782,8.29800779667057,7.50177223601094,6.85274227498985,6.26900619205444,5.68290813202614,5.10173434684262,4.53492018638588,4.08759039126951,3.74786157586231,3.48947404683651,3.24653502320475
"AFRICA",903,"upper 95",13.0825468466647,12.608741871522,12.0435077918145,11.4866611695998,10.93172919539,10.2808602848499,9.48831127336152,8.66949793191556,8.00385306532925,7.51044146963403,7.06110076563443,6.63005881384434,6.17315075797796,5.72026770273504,5.33456844540979,5.02457383248772,4.77656610371554,4.5525873915242
