# PXXX[5:13]/(PXXX[1:4] + PXXX[14:27])
"country_name","country_code","variant","2010-2015","2015-2020","2020-2025","2025-2030","2030-2035","2035-2040","2040-2045","2045-2050","2050-2055","2055-2060","2060-2065","2065-2070","2070-2075","2075-2080","2080-2085","2085-2090","2090-2095","2095-2100"
"WORLD",900,"median",1.35420225118672,1.34490148632147,1.33629489540551,1.32543356066171,1.31528732559888,1.30482892895758,1.2989162003254,1.27665297270135,1.24141773240485,1.22605195943322,1.22330166188059,1.22194076905415,1.2084372477642,1.18910837493473,1.17381556360818,1.16103954255227,1.15072514931422,1.14148598257848
"WORLD",900,"lower 80",1.35420225118672,1.33540040441635,1.31657045791091,1.29571031752352,1.27387635753577,1.2605659167062,1.25379516830474,1.23487060806946,1.20100509812898,1.18564921877578,1.18037993420531,1.17790636336249,1.16756232799408,1.14898726143587,1.13116083257473,1.11806016527079,1.1070978840962,1.09976883016099
"WORLD",900,"upper 80",1.35420225118672,1.3546121072413,1.35867805368273,1.35971497575455,1.35981882395609,1.35224029017182,1.34719901122049,1.32705184867951,1.29045590968206,1.27286731793655,1.26971877469624,1.26471451121158,1.25515033409271,1.23836957935445,1.22200599726008,1.20610104467892,1.1943305647112,1.18347818285708
"WORLD",900,"lower 95",1.35420225118672,1.32968965390185,1.30460754059148,1.27806833669491,1.25315649480407,1.23784833639644,1.22933108855475,1.20380200247297,1.17419923538494,1.15749639764845,1.15493568713002,1.15587654684283,1.1454115576245,1.12631979699401,1.11037733384108,1.09584149392998,1.08697679455491,1.07297391752395
"WORLD",900,"upper 95",1.35420225118672,1.36019812856283,1.36812949206585,1.37494799021258,1.38228549281705,1.37658237095581,1.37476625265396,1.35774333221525,1.31677926067377,1.29955897740914,1.29216428821039,1.29323419096629,1.28116864971404,1.26549731623486,1.24612950290068,1.22975603284144,1.21809054155098,1.20548615083286
"AFRICA",903,"median",0.825107598282575,0.848557605456742,0.883184081149247,0.929091229128811,0.98472991784525,1.03402042250804,1.07601859538847,1.11196648180416,1.14915515953868,1.18680079603648,1.21997782681324,1.24301012636464,1.2559649510354,1.25830793602374,1.25826109103721,1.25731440442433,1.25430774333063,1.24754582723005
"AFRICA",903,"lower 80",0.825107598282575,0.843298020974705,0.871314179139796,0.907969969966478,0.952073353765224,0.991208882863221,1.02226289850609,1.05261182559128,1.07911693297693,1.10867498083466,1.13442485207914,1.15593015989352,1.16535008038184,1.17104737722333,1.17149340515629,1.17090628141262,1.17292201485243,1.16695626869249
"AFRICA",903,"upper 80",0.825107598282575,0.853988477834319,0.895393309821678,0.952103347471366,1.02194776429312,1.08058486350944,1.13614719690567,1.18357517225607,1.22761803330064,1.27458374414968,1.31547814507457,1.33962535657232,1.35330726664273,1.3476942664103,1.34289452868471,1.33858825081295,1.33364418270605,1.3247634038136
"AFRICA",903,"lower 95",0.825107598282575,0.840707317588874,0.865236842940333,0.897965154657593,0.935110572910967,0.969962931037041,0.994109003572651,1.02231532534844,1.04775425145179,1.07585927496943,1.09927926692174,1.11380934662106,1.12185426625757,1.12746001475507,1.12439479199486,1.13390975738299,1.13505318716097,1.13015583627393
"AFRICA",903,"upper 95",0.825107598282575,0.856297722920225,0.903251570190813,0.967204909263359,1.04631944912374,1.11349953894038,1.17254076576333,1.22598465743095,1.2736987020363,1.31969863844048,1.35772555996938,1.38880197069897,1.41598897767563,1.40426058697315,1.39586568468225,1.39070171362395,1.38068329113904,1.3709596153983
"LATIN AMERICA AND THE CARIBBEAN",904,"median",1.38022517748248,1.4444118039532,1.4787343519094,1.47896823204197,1.47236163793524,1.45237674119244,1.41305255336564,1.35660112004899,1.29449723045846,1.23292291974196,1.17081923178488,1.12267497713574,1.08293184923005,1.04599854059477,1.01516097712335,0.985841997792148,0.963014382170068,0.946567260372771
"LATIN AMERICA AND THE CARIBBEAN",904,"lower 80",1.38022517748248,1.42628038422796,1.44222788763325,1.42429675776159,1.39965092118035,1.3722769774105,1.33924763672346,1.29010823662959,1.23737726589348,1.18369561004175,1.12963073633848,1.08238457488919,1.03768434842656,0.984926626769876,0.944229200840602,0.915035140875197,0.889759613686293,0.870119784290419
"LATIN AMERICA AND THE CARIBBEAN",904,"upper 80",1.38022517748248,1.46103501926602,1.51882440741924,1.54369800005446,1.56105336644207,1.55110803713693,1.5043254616628,1.4441273302299,1.3709706612118,1.29905296312178,1.22781294453897,1.17097508312577,1.13587081370567,1.1075658098366,1.07699590662263,1.05079170987255,1.02474278147743,1.00416683963119
"LATIN AMERICA AND THE CARIBBEAN",904,"lower 95",1.38022517748248,1.4194223234654,1.42638346026277,1.39943843100541,1.36331291709512,1.33868327788637,1.30727075794659,1.26387130746463,1.21254223211257,1.15669562565808,1.11275513698903,1.06492197591297,1.01271445833021,0.948105997042338,0.900215561732735,0.861406878581274,0.838090059685164,0.818694862357085
"LATIN AMERICA AND THE CARIBBEAN",904,"upper 95",1.38022517748248,1.47013607228241,1.54310567809291,1.58110370505237,1.61583095893863,1.60934959679515,1.5728601131897,1.49904016862498,1.41029033352084,1.33046618249599,1.2575151851657,1.20388542401593,1.16870191647978,1.14955483620892,1.11651209726648,1.07891934716743,1.05267920068991,1.03187696678427
"NORTHERN AMERICA",905,"median",1.48399213171985,1.41324890488108,1.32069287281809,1.25306692576679,1.21362320276334,1.20801208880535,1.21637754406676,1.21077892893366,1.18894768316903,1.15039188618199,1.12292178787742,1.10116976003416,1.08276313756932,1.07825842832551,1.06869213686968,1.05301008858437,1.03570440361296,1.02125259361523
"NORTHERN AMERICA",905,"lower 80",1.48399213171985,1.40212017829568,1.29990704660628,1.22295160456493,1.17486153114584,1.16453813035754,1.1714649648179,1.1675627117302,1.14980145135513,1.11362542297159,1.08770148405608,1.066993376039,1.04828934182655,1.04021689738994,1.02748979106902,1.00971667491201,0.993257703036979,0.979063931313491
"NORTHERN AMERICA",905,"upper 80",1.48399213171985,1.42553213701328,1.34282304941438,1.28685751327638,1.25810196260562,1.25513846927876,1.26425256994922,1.25736023843349,1.23239909454008,1.188386794677,1.1628763957159,1.14041209194374,1.12175026099331,1.11926844650775,1.10930564258212,1.09524731384131,1.0753946338434,1.05908373186625
"NORTHERN AMERICA",905,"lower 95",1.48399213171985,1.39580930261596,1.28799130731526,1.20631883048097,1.15306278980913,1.1428755223374,1.1501027051525,1.14743653016503,1.13126340788765,1.0942442431407,1.06841011055653,1.05037431048296,1.02898319488814,1.01671244266944,1.00639179898654,0.988001278566429,0.97333267549248,0.953272636919787
"NORTHERN AMERICA",905,"upper 95",1.48399213171985,1.43170623728356,1.35630751842044,1.30718044227134,1.28609478318392,1.28732432266385,1.29629921543461,1.28888983621604,1.25767163584469,1.21642696086262,1.18839082739647,1.16789023473406,1.15049604641533,1.14694247778012,1.14000518746232,1.12015901789653,1.09706401148198,1.08054736451861
"EUROPE",908,"median",1.60023789192684,1.48529250343694,1.37287903150052,1.29137698138446,1.2455565463883,1.20004719976111,1.15210409060038,1.09804790319799,1.04649005042464,1.03505060108588,1.05515440926722,1.07266143522576,1.06720236167695,1.04678236311556,1.02452878081281,1.0076553317006,1.00123884267457,0.999190428707021
"EUROPE",908,"lower 80",1.60023789192684,1.4786279225824,1.36095478165575,1.27584806479059,1.22466084130942,1.17842843864412,1.13243107308849,1.07818856591336,1.02841987281186,1.01784609381214,1.03761374900648,1.05543944938013,1.04691619333343,1.02398268240604,1.00042708459248,0.983961137889647,0.977311611379079,0.974264275572524
"EUROPE",908,"upper 80",1.60023789192684,1.49233316603447,1.38608763373681,1.30921637202999,1.26914233794629,1.2233766545781,1.17327967539604,1.1164354935431,1.06414737061449,1.05120244364982,1.07104051462488,1.09024161761236,1.08651475581304,1.06841197894532,1.0477011110443,1.03131764820987,1.02378695366384,1.02167064730042
"EUROPE",908,"lower 95",1.60023789192684,1.47487338690612,1.35381083295891,1.26636980229102,1.21442346307731,1.16815673778847,1.12178064810305,1.06908085195433,1.01819666520694,1.00669192124181,1.02708106877608,1.04535782815551,1.03574569906095,1.01148006451327,0.987232468817071,0.971281687736467,0.965185548896966,0.962787366905204
"EUROPE",908,"upper 95",1.60023789192684,1.49608597704524,1.39243866715183,1.31917167691707,1.28080069542149,1.23514289084465,1.18447656786795,1.12787759622649,1.07433018709446,1.05979629130283,1.07947976950784,1.10021808533132,1.09683405456768,1.08087270836066,1.05942307414379,1.0433319048485,1.038332593353,1.03625327686946
"OCEANIA",909,"median",1.33298236981104,1.29569528022107,1.25310387430095,1.23248265429533,1.23138492470793,1.2315913651358,1.2423094222265,1.22927686637809,1.21175851903108,1.19637874129963,1.19344536193065,1.19301805113834,1.17932963008584,1.15878133897495,1.1401138956831,1.11850862144514,1.10442565536307,1.08995760338455
"OCEANIA",909,"lower 80",1.33298236981104,1.28029573368976,1.22482024792218,1.19051323098494,1.17626571299856,1.17767903185725,1.18288048783346,1.17157457632976,1.15358261544605,1.13988216398369,1.13630307340562,1.1369932972541,1.12236203742117,1.1028951602848,1.08214255219197,1.06141499276961,1.04868838514989,1.03338990833626
"OCEANIA",909,"upper 80",1.33298236981104,1.311775369418,1.28630271927747,1.28311705709171,1.3013752931488,1.30925224816635,1.32784495446382,1.31241913344735,1.29018028218874,1.26965588538781,1.25751206390375,1.25027821628443,1.23468446046137,1.2220250895728,1.20186591199556,1.18183947570726,1.16141583102387,1.14425813530612
"OCEANIA",909,"lower 95",1.33298236981104,1.27324322860497,1.2128465967507,1.17233667944917,1.15269878256186,1.15008514813516,1.15627775215278,1.14107129032412,1.12296095277177,1.11246395769271,1.10837036649208,1.11266379059922,1.1006222394224,1.07816718754899,1.05455848641275,1.03315904711407,1.01727748520089,0.997363069969101
"OCEANIA",909,"upper 95",1.33298236981104,1.32087116672823,1.30442652760978,1.31369761980372,1.34848208769011,1.36640450866261,1.37795720810684,1.36918595414213,1.3470551138474,1.31827816752443,1.30502827629722,1.30154809274957,1.28250161303853,1.26036153529339,1.23913321924799,1.21355286786595,1.1947866911852,1.17945589853365
"ASIA",935,"median",1.49596378933124,1.49847585652602,1.50233053109984,1.49210586180843,1.46505245077788,1.43883181188812,1.42412146959182,1.3856605731213,1.32043112183548,1.28411102858843,1.2695457946917,1.2545423305429,1.23113666712526,1.19863855642836,1.16918958815524,1.14715338132091,1.12951594003752,1.11613801875383
"ASIA",935,"lower 80",1.49596378933124,1.48368599524985,1.46847673770135,1.44036287610129,1.3992379213925,1.37036953718468,1.35678701356839,1.32217645665806,1.26074589488453,1.22690008397393,1.21523710883596,1.20465645712544,1.17875201849631,1.14312405702113,1.11173136041296,1.08765415811427,1.06872676418816,1.0531679072813
"ASIA",935,"upper 80",1.49596378933124,1.51457110808214,1.54056663382032,1.55125081094313,1.54612073520063,1.52272712020988,1.51073120240811,1.46840541132351,1.39149929894634,1.34867370890313,1.32902319714967,1.31280616301098,1.28958713724412,1.26338359018446,1.23436802216742,1.2074860010765,1.18568707546345,1.17151094033084
"ASIA",935,"lower 95",1.49596378933124,1.47559306503748,1.45299050740466,1.41676386495238,1.37008820520017,1.33496675726195,1.32091844093704,1.28565002548029,1.22567651521953,1.19761252308992,1.18864267716749,1.18117811768613,1.15610000037845,1.11870674129657,1.08448587229653,1.05555492504039,1.03517087393329,1.01518166809648
"ASIA",935,"upper 95",1.49596378933124,1.52336272744636,1.55461522252121,1.57485230826359,1.57622190220658,1.5616610449269,1.54896918064006,1.50833946400731,1.43291958258963,1.38984159921269,1.36941041629531,1.34901683547868,1.31973851036812,1.29929877467799,1.27616485321422,1.2457036758088,1.22609268873588,1.21148945289492
